PluginID;Name;Type
440000291;Delay;37
440000292;Decay;37
440000293;Step;37
440000294;Variable Tag;37
440000295;Clamp;37
440000296;Remap;37
440000297;Curve;37
440000298;Colorizer;37
440000299;Quantize;37
440000300;Invert;37
440000301;Color Filter;37
440000302;Range Map;37
440000304;Cache Clone;Tag
440000304;Cache Clone;Command
440000323;Icon Buttons;18
440000325;MoGraph Object;37
440000327;Point Object;37
440000328;Volume Object;37
440000330;Particle Object;37
440000338;Channel Convert;37
440000352;Pixel Snap;36
440000352;Pixel Snap;Command
440000355;Quantization Parameters;Command
450000000;Normal Move;11
450000000;Normal Move;Command
450000000;Normal Move;Tool
450000001;Normal Scale;11
450000001;Normal Scale;Command
450000001;Normal Scale;Tool
450000002;Normal Rotate;Command
450000002;Normal Rotate;Tool
450000002;Normal Rotate;11
450000003;Smooth Shift;11
450000003;Smooth Shift;Command
450000003;Smooth Shift;Tool
450000004;Inset;Command
450000004;Inset;Tool
450000004;Inset;11
450000006;Polygon Pen;Command
450000006;Polygon Pen;Tool
450000006;Polygon Pen;11
450000007;Create Point;Tool
450000007;Create Point;Command
450000007;Create Point;11
450000008;Bridge;Command
450000008;Bridge;Tool
450000008;Bridge;11
450000009;Weld;11
450000009;Weld;Command
450000009;Weld;Tool
450000010;Close Polygon Hole;11
450000010;Close Polygon Hole;Command
450000010;Close Polygon Hole;Tool
450000011;Stitch and Sew;11
450000011;Stitch and Sew;Command
450000011;Stitch and Sew;Tool
450000012;Slide;Command
450000014;Iron;Command
450000014;Iron;11
450000014;Iron;Tool
450000016;Noise;18
450000017;Set Objects;11
450000017;Set Objects;Command
450000017;Set Objects;Tool
450000018;SkyObjects;18
450000023;#$30Cloud Tool;Command
450000023;#$30Cloud Tool;Tool
450000023;#$30Cloud Tool;11
450000024;Sky II Float Read Only;18
450000037;Bitmap;11
450000039;Round;Tool
450000039;Round;Command
450000039;Round;11
450000042;Clone;Tool
450000042;Clone;Command
450000042;Clone;11
450000043;Chamfer;Tool
450000043;Chamfer;Command
450000043;Chamfer;11
450000044;Bakermessages;17
450000045;Array;11
450000045;Array;Command
450000045;Array;Tool
450000046;Project;11
450000046;Project;Command
450000046;Project;Tool
450000047;Sky II City List;18
450000051;Bake Object...;Command
450000057;Connect Clouds;Command
450000058;#$50Cloud;Command
450000059;#$40Cloud Group;Command
450000060;Color Temperature;11
450000067;Hair Object;11
450000069;Hair Proximity;11
450000070;Hair Intersection;11
450000071;Hair Points;11
450000073;Hair Selection;11
450000074;Hair Collision;11
450000130;Bitmap Bool;18
450000225;Stereoscopic;VideoPost
450000226;Stereoscopic;SceneHook
450000252;Spline;Command
450000256;Stereo Camera;Command
450000273;Convert Render Space;Command
450000275;View Transform;18
465000402;Cineware;Tag
465000402;Cineware;Command
465001001;Record Current State;Command
465001002;Delete Unused Tracks;Command
465001003;Spline;Command
465001004;Region Tool;Command
465001005;Ripple Edit;Command
465001006;Delete;Command
465001007;Timeline Preferences;Command
465001008;Cut;Command
465001009;Paste;Command
465001010;Copy;Command
465001011;Select All Objects;Command
465001012;Select All;Command
465001013;Invert Object Selection;Command
465001014;Invert Key/Clip Selection;Command
465001015;Select the Keys From/To;Command
465001016;Go to Current Frame;Command
465001017;Frame Selected;Command
465001018;Go to Start;Command
465001019;Go to End;Command
465001020;Frame Scene Settings;Command
465001021;Go to Marker;Command
465001022;Go to Next Marker;Command
465001023;Go to Previous Marker;Command
465001024;Go to Next Key;Command
465001025;Go to Previous Key;Command
465001026;Go to First Key/Motion Clip;Command
465001027;Go to Last Key/Motion Clip;Command
465001028;Frame Preview Range;Command
465001029;Set Preview to Selection;Command
465001030;Set Preview Range;Command
465001031;Set Preview to View;Command
465001032;Frame All;Command
465001033;Frame the View From/To;Command
465001034;Animated Only;Command
465001036;Link View with Preview Range;Command
465001037;Automatic Mode;Command
465001038;Small Icons;Command
465001039;Medium Icons;Command
465001040;Large Icons;Command
465001041;Show Path Bar;Command
465001042;Set as Root;Command
465001043;Go to Main Level;Command
465001044;One Level Up;Command
465001045;Show Search Bar;Command
465001046;Show Filter;Command
465001047;Delete Search;Command
465001048;Tolerant Selection;Command
465001049;Show Track Values;Command
465001050;Show Preview Range;Command
465001052;Only OM Selection;Command
465001054;Hide Selected Elements;Command
465001055;Hide Unselected Elements;Command
465001056;Show All;Command
465001057;Remove Selected Objects;Command
465001058;Remove All Objects;Command
465001059;Fold All;Command
465001060;Unfold All;Command
465001061;Bake Objects;Command
465001062;Position Track to Spline;Command
465001063;Spline to Position Track;Command
465001065;Delete every nth Key;Command
465001066;Quantize Selection;Command
465001067;Delete Frames;Command
465001068;Trim Before;Command
465001069;Trim After;Command
465001070;Add the Key At;Command
465001071;Key Mute;Command
465001073;Enable Snap;Command
465001074;Snap;Command
465001075;Enable Frame Snapping;Command
465001076;Fine;Command
465001077;Middle;Command
465001078;Per Second;Command
465001080;Subframes;Command
465001081;No Grid;Command
465001082;Show Velocity;Command
465001083;Auto Relative;Command
465001084;Reset Relative;Command
465001085;Show Keys of Selected Curves;Command
465001086;Show Tangents of Selected Keys;Command
465001087;Show All Tracks;Command
465001088;Show All Keys;Command
465001089;Move Sequence/Curve;Command
465001090;Function;Command
465001091;Soft;Command
465001092;Linear;Command
465001093;Step;Command
465001094;Ease In;Command
465001095;Ease Ease;Command
465001096;Ease Out;Command
465001097;Mirror X;Command
465001098;Mirror Y;Command
465001099;Simplify Curve;Command
465001100;Show All Tangents;Command
465001101;Reset Tangents;Command
465001102;Auto Tangents - Classic;Command
465001103;Break Tangents;Command
465001104;Lock Time;Command
465001105;Lock Value;Command
465001106;Zero Angle (Tangent);Command
465001107;Zero Length (Tangent);Command
465001108;Lock Tangent Angles;Command
465001109;Lock Tangent Length;Command
465001110;Clamp;Command
465001111;Formula;Command
465001112;Ridge;Command
465001113;Ramp up;Command
465001114;Ramp down;Command
465001115;Cycle;Command
465001116;View Snapshot 1;Command
465001117;Create Snapshot 1;Command
465001118;Swap Snapshot 1;Command
465001119;Add to New Layer;Command
465001120;Remove from Layer;Command
465001121;Default Bookmark;Command
465001122;Add Bookmark;Command
465001123;Create Markers at View Boundary;Command
465001124;Create Marker at Current Frame;Command
465001125;Delete All Markers;Command
465001126;Set Marker to Selection;Command
465001127;Go to First Marker;Command
465001128;Go to Last Marker;Command
465001129;Key/F-Curve/Motion Mode;Command
465001130;Unify;Command
465001132;Link TL/OM Selection;Command
465001133;Clean Tracks;Command
465001134;View Snapshot 2;Command
465001135;View Snapshot 3;Command
465001136;View Snapshot 4;Command
465001137;View Snapshot 5;Command
465001138;Create Snapshot 2;Command
465001139;Create Snapshot 3;Command
465001140;Create Snapshot 4;Command
465001141;Create Snapshot 5;Command
465001142;Swap Snapshot 2;Command
465001143;Swap Snapshot 3;Command
465001144;Swap Snapshot 4;Command
465001145;Swap Snapshot 5;Command
465001146;Insert Frames;Command
465001147;Breakdown;Command
465001148;Off Before;Command
465001149;Constant Before;Command
465001150;Continue Before;Command
465001151;Repeat Before;Command
465001152;Offset Repeat Before;Command
465001153;Oscillate Before;Command
465001154;Off After;Command
465001155;Constant After;Command
465001156;Continue After;Command
465001157;Repeat After;Command
465001158;Offset Repeat After;Command
465001159;Oscillate After;Command
465001160;Reduced Modification Mode;Command
465001161;No Curve Edit;Command
465001162;Curve;Command
465001163;Move;Command
465001164;Scale;Command
465001165;Reset RM Curve;Command
465001166;Show Before/After Curve;Command
465001167;Move/Scale;Command
465001168;Move Key/Motion Clip Left;Command
465001169;Move Key/Motion Clip Right;Command
465001170;Delete all Regions;Command
465001171;Bake Clips;Command
465001172;Add Motion Clip with Animation;Command
465001173;Add Motion Layer;Command
465001174;Add Motion Layer with Animation;Command
465001176;Add Motion Clip;Command
465001177;Convert to Motion Source;Command
465001178;Show in Dope Sheet;Command
465001179;Show in F-Curve Mode;Command
465001180;Make Transition;Command
465001181;Cut/Connect;Command
465001182;Add Compound Motion Clip;Command
465001183;Move Keys with Motion Clip;Command
465001184;Remove Motion Clips after Compound Creation;Command
465001185;Add Motion Clip;Command
465001186;Config Motion View;Command
465001187;Add Motion;Command
465001188;Add Motion Source;Command
465001189;Convert Motion Clip to Motion Source;Command
465001190;F-Curve Mode;Command
465001191;Dope Sheet;Command
465001192;Convert to Motion Clip;Command
465001193;Motion Mode;Command
465001194;Only Active Animation Layer;Command
465001195;F-Curve Interaction in Motion Layer;Command
465001196;Animation Layer;Command
465001197;Show Motion Sources;Command
465001198;Convert Layer to Keyframe Animation;Command
465001200;Snap Settings;Command
465001201;Select Range...;Command
465001202;Frame Range...;Command
465001203;Add Key At...;Command
465001204;Delete every nth Frame...;Command
465001205;Delete Frames...;Command
465001207;Set Preview Range (legacy)...;Command
465001208;Insert Frames...;Command
465001209;Simplify...;Command
465001210;Formula...;Command
465001211;Cycle...;Command
465001214;Key Reducer;Command
465001215;Reset RM Curve;Command
465001216;Move/Scale...;Command
465001217;Add Motion Clip at...;Command
465001218;Motion View;Command
465001219;Bake Objects...;Command
465001220;Euler Filter...;Command
465001222;Loop After;Command
465001223;Save Preset;Command
465001226;User Mode;Command
465001300;Set Constant Velocity;Command
465001301;Reset Constant Velocity;Command
465001302;Unify Tangent Length;Command
465001303;Unify Tangent Angle;Command
465001304;Keep Visual Angle;Command
465001305;Show Min/Max Values;Command
465001306;Show Soundwave;Command
465001307;Fold Selected;Command
465001308;Unfold Selected;Command
465001309;AutoTangent - Fixed Slope;Command
465001310;Weighted Tangent;Command
465001311;Remove Overshooting;Command
465001312;Automatic Weighting;Command
465001313;Show Tangent of Selected Curves;Command
465001314;One Directional Selection Linking;Command
465001315;Deselect All;Command
465001316;Lock Ratio;Command
465001317;Only Active Take;Command
465001318;Play Forwards;Command
465001319;Euler Filter;Command
465001320;Breakdown Color;Command
465001321;Auto Frame Mode;Command
465001322;Paste In Place;Command
465001323;Copy Ease;Command
465001324;Paste Ease;Command
465001325;Show Materials;Command
465001326;Show Scene Settings and Others;Command
465001327;Show Objects;Command
465001328;Show Tags;Command
465001329;Default;Command
465001330;Character Anim;Command
465001331;Create Marker from Key Selection;Command
465001400;Linear;Command
465001401;Step;Command
465001402;Spline;Command
465001403;Soft;Command
465001404;Ease In;Command
465001405;Ease Out;Command
465001406;Ease Ease;Command
465001514;<unnamed>;11
465001515;TLSettings;11
465001516;Timeline;Command
465001516;Timeline;21
465001517;<unnamed>;11
465001521;Motion Source Custom Gui;18
465001535;Animation;SceneHook
465001536;To Do;SceneHook
465001537;To Do;Command
465001537;To Do;Tag
465001538;ToDo CustomGUI;18
465001541;Timeline (Dope Sheet);Command
465001542;Timeline (F-Curve);Command
465001602;UpdateMerge Hook;SceneHook
465001620;Interface;35
465001621;Interface;35
465001622;Viewport;35
465001623;Input Devices;35
465001624;Viewport Hardware;35
465001625;Viewport Display;35
465001626;Files;35
465001627;Units;35
465001628;Memory;35
465001629;Communication;35
465001630;Renderer;35
465001632;Preferences;35
465001633;BodyPaint 3D;35
465001634;Asset Browser;35
465001635;Material;35
465001636;Projection Man;35
465001637;Timeline/Spline Gadget;35
465001638;Import/Export;35
465001640;Scheme Colors;35
465001641;Hair;35
465001705;Preferences;Command
465001706;Open Duplicated Picture Viewer;Command
465001707;Save Image as...;Command
465001708;Pixel Aspect;Command
465001710;Fold All;Command
465001711;Unfold All;Command
465001713;Create Render Setting from Render;Command
465001714;Rendering;Command
465001715;Clear Cache;Command
465001716;Full Size;Command
465001717;Half Size;Command
465001718;Quarter Size;Command
465001719;Multi-Pass Layers;Command
465001720;Simple;Command
465001721;Cycle;Command
465001722;Filter;Command
465001723;Swap Vert./Horiz.;Command
465001724;Show Line;Command
465001725;Show Text;Command
465001726;Set as Preview Start;Command
465001727;Set as Preview End;Command
465001730;Fill Cache;Command
465001736;Third Size;Command
465001737;Additional Picture Viewers;Command
465001738;Play Sound;Command
465001739;Single-Pass Layers;Command
465001750;Show File in Finder;Command
465001753;Clear Hard Disk Cache;Command
465001754;All Frames;Command
465001759;Title Safe;Command
465001760;Action Safe;Command
465001761;Full-Screen Mode;Command
465001762;Hide Outline in Full-Screen Mode;Command
465001763;Stills;Command
465001764;Animations;Command
465001765;Rendered Elements;Command
465001766;Loaded Elements;Command
465001767;Saved Elements;Command
465001768;Enable Color Profile;Command
465001769;Navigator/Histogram;Command
465001801;Fit to Screen;Command
465001802;Automatic Size;Command
465001803;Recent Files;Command
465001805;Create Stereo Image From AB;Command
465001806;Sync AB Animation;Command
465001954;Live Link Hook;17
465001955;AE Live Link;Command
465002000;Add Tracks;Command
465002001;Layers;Command
465002002;Bookmarks;Command
465002003;Frame Marker;Command
465002004;Sounds;Command
465002101;Polygon Reduction;Command
465002101;Polygon Reduction;Object
465002102;Alternate Modeling Delete Component Command;Command
465002103;SDF Close and Open;Command
465002105;Fog Multiply;Command
465002107;Fog Invert;Command
465002109;Fog Range Map;Command
465002111;Fog Curve;Command
465002113;Vector Smooth;Command
465002115;Vector Scale;Command
465002117;Vector Rotate;Command
465002119;Vector Invert;Command
465002121;Vector Normalize;Command
465002123;Vector Curl;Command
465002126;Clear UV Pins;Command
465002211;Node Editor;21
465002211;Node Editor;Command
465002300;Frame All;Command
465002301;Delete;Command
465002302;Group Nodes;Command
465002303;Cut;Command
465002304;Copy;Command
465002305;Paste;Command
465002306;Duplicate;Command
465002307;Frame Selected;Command
465002308;Center Selected;Command
465002309;Select All Nodes;Command
465002310;Deselect All;Command
465002311;Arrange Selected Nodes;Command
465002312;New Empty Group;Command
465002313;Ungroup Nodes;Command
465002315;Delete Unused Nodes;Command
465002316;Select Connected Nodes;Command
465002317;Select Upstream Nodes;Command
465002318;Select Downstream Nodes;Command
465002319;Snap to Grid;Command
465002320;Center All;Command
465002321;New Empty Scaffold;Command
465002322;Group In Scaffold...;Command
465002323;Convert Scaffold to Group;Command
465002325;Zoom In;Command
465002326;Zoom Out;Command
465002327;Open in Material Editor;Command
465002328;Select in Material Manager;Command
465002333;Exit Group;Command
465002334;Enter Group;Command
465002335;Go to Next History;Command
465002339;Convert To Asset...;Command
465002340;Edit Asset as Group;Command
465002341;Print Heat Map;Command
465002342;Remove Unused Ports;Command
465002343;Fold All Ports;Command
465002346;Show Grid;Command
465002347;Hide All Ports;Command
465002348;Show Connected Ports;Command
465002349;Show All Ports;Command
465002350;Show Preview;Command
465002352;Zoom 100%;Command
465002355;Show Navigator;Command
465002356;Start Node;Command
465002358;Solo Node;Command
465002359;Show Info;Command
465002360;Material;Command
465002361;Scene;Command
465002362;Open Material in Node Editor;Command
465002363;Arrange All Nodes;Command
465002364;Create Value Node from Clipboard;Command
465002366;Capsule;Command
465002367;NE_SceneHook;SceneHook
465002368;Disconnect;Command
465002390;Delete Scaffold and Contents;Command
465002400;Remove All Inspectors;Command
465002401;Enable Heat Map;Command
465002402;Heat Map Relative Mode;Command
465002403;New Note;Command
465002500;Loop Carried Value;Command
465002501;Memory;Command
465002502;Nodes Mesh;Command
465002503;Nodes Spline;Command
465002504;Nodes Modifier;Command
465002505;Nodes Selection;Command
465002506;Points Modifier;Command
465002507;Object Group;Command
465002600;Group;Command
465002601;Loop Carried Value;Command
465002602;Memory;Command
465002603;Nodes Mesh;Command
465002604;Nodes Spline;Command
465002605;Nodes Modifier;Command
465002606;Nodes Selection;Command
465002607;Points Modifier;Command
465002608;Object Group;Command
465003000;Motion System;Tag
465003000;Motion System;Command
465003001;Motion Layer;11
465003002;Motion Clip;Object
465003035;Clean Motion Source;Command
465003037;Use Motion System;Command
465003039;Delete Unused Motion Sources;Command
465003042;Copy Motion Source;Command
465003044;Add Motion Clip...;Command
465003045;Copy Motion Source...;Command
465003046;Add Picture to Motion Source;Command
465003048;Add Relative Animation Layer;Command
465003049;Load Motion Source...;Command
465003050;Save Motion Source As...;Command
465003051;Save All Motion Sources As...;Command
465003052;Motion Source Group;Object
465003053;Group Motion Source;Command
465003054;Ungroup Motion Source;Command
465003058;Reset Motion Source Length;Command
465003065;Add Empty Motion Layer;Command
465003066;Open Motion Source Preset...;Command
465003067;Save Motion Source Preset...;Command
465003068;Add Absolute Animation Layer;Command
465003500;Render Queue;Command
465003500;Render Queue;21
465003502;Render Queue Node;11
465003506;Render Queue Message;17
465003509;RenderManager Hook;SceneHook
465003510;Delete;Command
465003511;Add Current Scene;Command
465003512;Edit Scene;Command
465003513;Start Rendering;Command
465003515;Stop Rendering;Command
465003516;Revert to Saved;Command
465003517;Open in Picture Viewer...;Command
465003518;Open...;Command
465003519;Delete All;Command
465003520;Preferences;Command
465003521;Show Image in Finder;Command
465003523;Open Log;Command
465003524;Display Details;Command
465003525;Add to Render Queue...;Command
465003526;Load Preset...;Command
465003527;Save Preset...;Command
465003528;Show Multi-Pass Image in Finder;Command
465003530;System;Command
465003531;Render;Command
465003532;Scene;Command
465003533;Texture Errors;Command
465003534;Check Textures;Command
465003535;Show in Finder;Command
465990000;Data Inspector;Command
600000004;XRef Manager;11
600000005;Add XRef Options;11
600000006;Presets;11
600000007;Project Object;11
600000008;Update Character;11
600000009;Save Weights Options;11
600000010;Load Weights Options;11
600000013;C4D_Vray_light_renamer;Command
600000014;C4D_Vray_light_pass_creator;Command
600000015;mcp_server;Command
600000106;untitled;Command
1073775603;DDS;14
1073784596;MOV;14
